MapDate,Region,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20211228,Midwest,60.33,39.67,16.11,2.51,0.00,0.00,2021-12-28,2022-01-03,1
20211228,Northeast,77.53,22.47,3.42,0.85,0.00,0.00,2021-12-28,2022-01-03,1
20211228,West,35.41,64.59,60.78,47.45,20.75,3.22,2021-12-28,2022-01-03,1
20211228,Southeast,38.38,61.62,28.03,10.39,0.00,0.00,2021-12-28,2022-01-03,1
20211228,High Plains,12.40,87.60,65.18,34.96,9.01,0.00,2021-12-28,2022-01-03,1
20211221,South,26.61,73.39,50.21,20.61,2.77,0.00,2021-12-21,2021-12-27,1
20211221,West,34.74,65.26,62.44,50.60,28.45,6.23,2021-12-21,2021-12-27,1
20211221,High Plains,12.65,87.35,63.31,37.25,9.09,0.00,2021-12-21,2021-12-27,1
20211221,Southeast,45.81,54.19,26.20,10.39,0.00,0.00,2021-12-21,2021-12-27,1
20211221,Northeast,77.53,22.47,2.29,0.85,0.00,0.00,2021-12-21,2021-12-27,1
20211221,Midwest,61.29,38.71,17.15,3.67,0.00,0.00,2021-12-21,2021-12-27,1
20211214,Northeast,82.68,17.32,2.04,0.85,0.00,0.00,2021-12-14,2021-12-20,1
20211214,South,22.48,77.52,49.84,19.09,1.35,0.00,2021-12-14,2021-12-20,1
20211214,Midwest,59.70,40.30,17.97,5.18,0.23,0.00,2021-12-14,2021-12-20,1
20211214,High Plains,15.64,84.36,61.59,35.02,8.93,0.00,2021-12-14,2021-12-20,1
20211214,West,34.52,65.48,63.23,50.60,29.10,7.72,2021-12-14,2021-12-20,1
20211214,Southeast,32.02,67.98,23.47,10.20,0.00,0.00,2021-12-14,2021-12-20,1
20211207,Southeast,32.82,67.18,25.66,12.48,0.00,0.00,2021-12-07,2021-12-13,1
20211207,West,34.37,65.63,63.44,51.64,29.49,8.43,2021-12-07,2021-12-13,1
20211207,High Plains,17.32,82.68,65.16,36.69,8.92,0.00,2021-12-07,2021-12-13,1
20211207,Midwest,60.60,39.40,17.44,4.88,0.23,0.00,2021-12-07,2021-12-13,1
20211207,Northeast,88.83,11.17,2.04,0.85,0.00,0.00,2021-12-07,2021-12-13,1
20211207,South,28.38,71.62,47.79,16.33,0.67,0.00,2021-12-07,2021-12-13,1
20211130,West,34.23,65.77,63.01,50.84,29.49,9.03,2021-11-30,2021-12-06,1
20211130,South,34.33,65.67,41.67,12.02,0.30,0.00,2021-11-30,2021-12-06,1
20211130,High Plains,17.32,82.68,63.93,33.46,7.93,0.00,2021-11-30,2021-12-06,1
20211130,Southeast,51.62,48.38,17.82,4.54,0.00,0.00,2021-11-30,2021-12-06,1
20211130,Midwest,61.19,38.81,17.28,4.88,0.23,0.00,2021-11-30,2021-12-06,1
20211130,Northeast,90.30,9.70,2.04,0.85,0.00,0.00,2021-11-30,2021-12-06,1
20211123,Southeast,63.40,36.60,13.53,0.00,0.00,0.00,2021-11-23,2021-11-29,1
20211123,West,34.23,65.77,61.99,49.24,28.54,9.03,2021-11-23,2021-11-29,1
20211123,Midwest,65.66,34.34,17.79,4.96,0.53,0.00,2021-11-23,2021-11-29,1
20211123,Northeast,91.59,8.41,2.04,0.85,0.00,0.00,2021-11-23,2021-11-29,1
20211123,South,42.62,57.38,30.82,8.00,0.30,0.00,2021-11-23,2021-11-29,1
20211123,High Plains,18.05,81.95,61.17,30.89,5.61,0.00,2021-11-23,2021-11-29,1
20211116,South,44.82,55.18,27.01,6.20,0.22,0.00,2021-11-16,2021-11-22,1
20211116,Midwest,66.18,33.82,17.79,4.96,0.53,0.00,2021-11-16,2021-11-22,1
20211116,West,34.40,65.60,60.93,49.05,28.46,9.04,2021-11-16,2021-11-22,1
20211116,Southeast,75.60,24.40,9.85,0.00,0.00,0.00,2021-11-16,2021-11-22,1
20211116,High Plains,20.43,79.57,58.39,29.93,4.92,0.00,2021-11-16,2021-11-22,1
20211116,Northeast,91.89,8.11,2.04,0.85,0.00,0.00,2021-11-16,2021-11-22,1
20211109,Midwest,63.23,36.77,19.42,5.33,1.13,0.00,2021-11-09,2021-11-15,1
20211109,Northeast,92.03,7.97,2.04,0.85,0.00,0.00,2021-11-09,2021-11-15,1
20211109,West,34.55,65.45,60.67,49.53,29.23,9.25,2021-11-09,2021-11-15,1
20211109,South,47.45,52.55,23.18,4.28,0.10,0.00,2021-11-09,2021-11-15,1
20211109,High Plains,21.08,78.92,58.99,29.21,5.46,0.00,2021-11-09,2021-11-15,1
20211109,Southeast,80.28,19.72,6.40,0.00,0.00,0.00,2021-11-09,2021-11-15,1
20211102,South,48.55,51.45,22.80,4.69,0.10,0.00,2021-11-02,2021-11-08,1
20211102,Southeast,78.90,21.10,4.90,0.00,0.00,0.00,2021-11-02,2021-11-08,1
20211102,Midwest,63.70,36.30,19.42,5.33,1.13,0.00,2021-11-02,2021-11-08,1
20211102,West,34.59,65.41,60.55,49.95,29.68,9.73,2021-11-02,2021-11-08,1
20211102,High Plains,21.08,78.92,58.99,28.60,5.60,0.00,2021-11-02,2021-11-08,1
20211102,Northeast,92.54,7.46,2.04,1.07,0.00,0.00,2021-11-02,2021-11-08,1
20211026,Northeast,86.61,13.39,2.94,1.07,0.00,0.00,2021-10-26,2021-11-01,1
20211026,South,49.52,50.48,18.81,3.21,0.10,0.00,2021-10-26,2021-11-01,1
20211026,West,34.41,65.59,60.76,49.94,31.50,10.23,2021-10-26,2021-11-01,1
20211026,Southeast,76.74,23.26,1.10,0.00,0.00,0.00,2021-10-26,2021-11-01,1
20211026,High Plains,16.96,83.04,63.10,33.07,7.19,0.40,2021-10-26,2021-11-01,1
20211026,Midwest,62.71,37.29,17.70,7.67,1.20,0.00,2021-10-26,2021-11-01,1
20211019,South,59.15,40.85,14.82,1.90,0.10,0.00,2021-10-19,2021-10-25,1
20211019,West,34.60,65.40,60.34,49.94,34.37,11.32,2021-10-19,2021-10-25,1
20211019,High Plains,16.82,83.18,62.08,32.80,8.67,0.40,2021-10-19,2021-10-25,1
20211019,Northeast,86.61,13.39,2.94,1.07,0.00,0.00,2021-10-19,2021-10-25,1
20211019,Midwest,60.86,39.14,18.67,8.20,1.20,0.00,2021-10-19,2021-10-25,1
20211019,Southeast,88.06,11.94,0.02,0.00,0.00,0.00,2021-10-19,2021-10-25,1
20211012,Southeast,89.64,10.36,0.14,0.00,0.00,0.00,2021-10-12,2021-10-18,1
20211012,High Plains,15.46,84.54,64.91,40.58,17.03,0.46,2021-10-12,2021-10-18,1
20211012,Midwest,60.37,39.63,19.53,9.19,2.64,0.00,2021-10-12,2021-10-18,1
20211012,West,34.68,65.32,60.34,50.46,34.46,11.87,2021-10-12,2021-10-18,1
20211012,Northeast,85.54,14.46,3.01,1.07,0.00,0.00,2021-10-12,2021-10-18,1
20211012,South,55.20,44.80,16.15,2.80,0.20,0.00,2021-10-12,2021-10-18,1
20211005,Southeast,88.78,11.22,0.14,0.00,0.00,0.00,2021-10-05,2021-10-11,1
20211005,Midwest,57.23,42.77,21.46,12.18,3.14,0.00,2021-10-05,2021-10-11,1
20211005,West,34.27,65.73,60.20,50.44,35.21,11.96,2021-10-05,2021-10-11,1
20211005,High Plains,15.43,84.57,64.19,43.18,19.20,0.46,2021-10-05,2021-10-11,1
20211005,Northeast,89.75,10.25,3.01,0.80,0.00,0.00,2021-10-05,2021-10-11,1
20211005,South,60.44,39.56,13.86,3.21,0.39,0.00,2021-10-05,2021-10-11,1
20210928,South,54.85,45.15,13.94,3.29,0.35,0.00,2021-09-28,2021-10-04,1
20210928,Northeast,90.30,9.70,3.14,0.80,0.00,0.00,2021-09-28,2021-10-04,1
20210928,High Plains,14.24,85.76,63.58,43.69,18.57,0.86,2021-09-28,2021-10-04,1
20210928,Midwest,57.44,42.56,23.36,12.29,4.16,0.00,2021-09-28,2021-10-04,1
20210928,Southeast,97.02,2.98,0.14,0.00,0.00,0.00,2021-09-28,2021-10-04,1
20210928,West,34.44,65.56,60.01,50.44,35.08,12.30,2021-09-28,2021-10-04,1
20210921,High Plains,16.65,83.35,60.79,41.45,16.93,0.86,2021-09-21,2021-09-27,1
20210921,Midwest,54.59,45.41,21.92,10.42,4.04,0.00,2021-09-21,2021-09-27,1
20210921,West,34.70,65.30,60.04,49.85,34.81,12.22,2021-09-21,2021-09-27,1
20210921,South,69.19,30.81,8.26,0.69,0.02,0.00,2021-09-21,2021-09-27,1
20210921,Southeast,93.02,6.98,0.19,0.00,0.00,0.00,2021-09-21,2021-09-27,1
20210921,Northeast,86.21,13.79,5.83,0.80,0.00,0.00,2021-09-21,2021-09-27,1
20210914,Midwest,55.55,44.45,23.30,11.55,6.11,0.99,2021-09-14,2021-09-20,1
20210914,Southeast,91.48,8.52,0.19,0.00,0.00,0.00,2021-09-14,2021-09-20,1
20210914,West,35.75,64.25,59.79,50.07,35.54,12.41,2021-09-14,2021-09-20,1
20210914,High Plains,20.76,79.24,59.38,42.01,18.83,1.06,2021-09-14,2021-09-20,1
20210914,South,79.34,20.66,2.87,0.10,0.00,0.00,2021-09-14,2021-09-20,1
20210914,Northeast,85.14,14.86,6.08,0.80,0.00,0.00,2021-09-14,2021-09-20,1
20210907,Northeast,83.08,16.92,10.50,1.50,0.00,0.00,2021-09-07,2021-09-13,1
20210907,South,88.64,11.36,1.07,0.10,0.00,0.00,2021-09-07,2021-09-13,1
20210907,West,36.69,63.31,59.62,49.84,35.56,12.47,2021-09-07,2021-09-13,1
20210907,Midwest,63.36,36.64,23.80,11.59,6.21,0.99,2021-09-07,2021-09-13,1
20210907,Southeast,92.20,7.80,0.19,0.00,0.00,0.00,2021-09-07,2021-09-13,1
20210907,High Plains,24.56,75.44,59.32,42.41,19.89,1.34,2021-09-07,2021-09-13,1
20210831,Southeast,94.80,5.20,0.69,0.00,0.00,0.00,2021-08-31,2021-09-06,1
20210831,High Plains,19.70,80.30,61.28,42.33,21.41,1.58,2021-08-31,2021-09-06,1
20210831,West,36.79,63.21,60.23,50.93,35.93,12.88,2021-08-31,2021-09-06,1
20210831,Northeast,77.08,22.92,12.13,1.54,0.00,0.00,2021-08-31,2021-09-06,1
20210831,South,92.11,7.89,1.27,0.10,0.00,0.00,2021-08-31,2021-09-06,1
20210831,Midwest,61.70,38.30,24.54,12.68,6.38,1.15,2021-08-31,2021-09-06,1
20210824,South,94.56,5.44,1.19,0.00,0.00,0.00,2021-08-24,2021-08-30,1
20210824,West,32.59,67.41,60.17,51.22,36.23,13.26,2021-08-24,2021-08-30,1
20210824,Southeast,94.57,5.43,0.82,0.00,0.00,0.00,2021-08-24,2021-08-30,1
20210824,Midwest,57.91,42.09,27.84,18.95,10.89,1.37,2021-08-24,2021-08-30,1
20210824,High Plains,20.46,79.54,62.83,43.64,23.44,2.66,2021-08-24,2021-08-30,1
20210824,Northeast,77.36,22.64,10.59,1.54,0.00,0.00,2021-08-24,2021-08-30,1
20210817,Northeast,69.78,30.22,11.13,1.50,0.00,0.00,2021-08-17,2021-08-23,1
20210817,High Plains,21.96,78.04,62.39,43.86,24.84,3.49,2021-08-17,2021-08-23,1
20210817,South,91.15,8.85,0.97,0.00,0.00,0.00,2021-08-17,2021-08-23,1
20210817,Southeast,91.42,8.58,1.97,0.00,0.00,0.00,2021-08-17,2021-08-23,1
20210817,West,30.21,69.79,62.04,52.03,38.47,14.63,2021-08-17,2021-08-23,1
20210817,Midwest,61.03,38.97,25.72,19.23,9.60,1.37,2021-08-17,2021-08-23,1
20210810,West,30.52,69.48,61.97,53.81,38.53,14.43,2021-08-10,2021-08-16,1
20210810,Midwest,61.56,38.44,25.07,17.12,7.94,1.25,2021-08-10,2021-08-16,1
20210810,Southeast,88.52,11.48,2.02,0.00,0.00,0.00,2021-08-10,2021-08-16,1
20210810,High Plains,23.85,76.15,60.22,43.30,24.18,3.25,2021-08-10,2021-08-16,1
20210810,Northeast,69.18,30.82,11.13,1.50,0.00,0.00,2021-08-10,2021-08-16,1
20210810,South,91.05,8.95,1.09,0.00,0.00,0.00,2021-08-10,2021-08-16,1
20210803,High Plains,26.08,73.92,57.72,42.93,22.44,3.21,2021-08-03,2021-08-09,1
20210803,West,29.46,70.54,62.76,53.85,38.87,14.56,2021-08-03,2021-08-09,1
20210803,Southeast,89.14,10.86,1.25,0.00,0.00,0.00,2021-08-03,2021-08-09,1
20210803,South,95.33,4.67,0.83,0.00,0.00,0.00,2021-08-03,2021-08-09,1
20210803,Midwest,65.58,34.42,26.27,17.59,6.72,0.00,2021-08-03,2021-08-09,1
20210803,Northeast,72.40,27.60,9.58,1.50,0.00,0.00,2021-08-03,2021-08-09,1
20210727,West,27.63,72.37,62.45,53.16,39.24,14.57,2021-07-27,2021-08-02,1
20210727,High Plains,28.07,71.93,57.34,43.19,21.94,4.61,2021-07-27,2021-08-02,1
20210727,Midwest,65.70,34.30,27.33,16.74,3.73,0.00,2021-07-27,2021-08-02,1
20210727,Southeast,90.25,9.75,0.87,0.00,0.00,0.00,2021-07-27,2021-08-02,1
20210727,Northeast,77.06,22.94,8.69,1.38,0.00,0.00,2021-07-27,2021-08-02,1
20210727,South,95.52,4.48,0.76,0.00,0.00,0.00,2021-07-27,2021-08-02,1
20210720,Midwest,64.16,35.84,27.51,15.92,3.13,0.00,2021-07-20,2021-07-26,1
20210720,High Plains,27.78,72.22,56.04,42.66,21.60,4.90,2021-07-20,2021-07-26,1
20210720,Northeast,77.09,22.91,11.14,1.58,0.00,0.00,2021-07-20,2021-07-26,1
20210720,Southeast,89.93,10.07,0.33,0.00,0.00,0.00,2021-07-20,2021-07-26,1
20210720,South,94.57,5.43,1.92,0.00,0.00,0.00,2021-07-20,2021-07-26,1
20210720,West,27.09,72.91,62.89,52.93,39.77,16.62,2021-07-20,2021-07-26,1
20210713,West,28.27,71.73,59.78,52.04,37.92,16.42,2021-07-13,2021-07-19,1
20210713,South,93.71,6.29,2.88,0.59,0.00,0.00,2021-07-13,2021-07-19,1
20210713,Southeast,89.52,10.48,0.10,0.00,0.00,0.00,2021-07-13,2021-07-19,1
20210713,High Plains,26.09,73.91,54.81,41.52,19.05,4.84,2021-07-13,2021-07-19,1
20210713,Midwest,59.60,40.40,28.79,13.19,0.87,0.00,2021-07-13,2021-07-19,1
20210713,Northeast,69.89,30.11,12.85,1.47,0.00,0.00,2021-07-13,2021-07-19,1
20210706,Midwest,54.47,45.53,30.89,12.06,0.20,0.00,2021-07-06,2021-07-12,1
20210706,Northeast,60.40,39.60,21.02,3.51,0.00,0.00,2021-07-06,2021-07-12,1
20210706,Southeast,82.72,17.28,1.21,0.00,0.00,0.00,2021-07-06,2021-07-12,1
20210706,High Plains,31.00,69.00,55.46,42.39,18.01,5.22,2021-07-06,2021-07-12,1
20210706,West,28.21,71.79,59.23,51.23,35.54,15.60,2021-07-06,2021-07-12,1
20210706,South,91.45,8.55,3.18,0.59,0.00,0.00,2021-07-06,2021-07-12,1
20210629,High Plains,31.79,68.21,54.47,41.44,18.39,6.04,2021-06-29,2021-07-05,1
20210629,Midwest,51.66,48.34,30.92,6.97,0.20,0.00,2021-06-29,2021-07-05,1
20210629,Southeast,79.53,20.47,1.69,0.00,0.00,0.00,2021-06-29,2021-07-05,1
20210629,Northeast,58.59,41.41,20.05,3.51,0.00,0.00,2021-06-29,2021-07-05,1
20210629,West,32.59,67.41,58.93,50.49,35.28,15.74,2021-06-29,2021-07-05,1
20210629,South,88.10,11.90,4.78,2.90,0.59,0.00,2021-06-29,2021-07-05,1
20210622,South,84.32,15.68,7.14,3.96,2.26,0.59,2021-06-22,2021-06-28,1
20210622,Midwest,45.90,54.10,36.38,10.92,0.20,0.00,2021-06-22,2021-06-28,1
20210622,Northeast,58.57,41.43,19.45,1.11,0.00,0.00,2021-06-22,2021-06-28,1
20210622,Southeast,76.34,23.66,2.06,0.00,0.00,0.00,2021-06-22,2021-06-28,1
20210622,High Plains,29.66,70.34,53.90,38.82,18.44,6.08,2021-06-22,2021-06-28,1
20210622,West,32.74,67.26,57.30,47.82,33.22,15.85,2021-06-22,2021-06-28,1
20210615,High Plains,35.36,64.64,51.34,35.11,17.36,6.04,2021-06-15,2021-06-21,1
20210615,Southeast,67.58,32.42,6.20,0.06,0.00,0.00,2021-06-15,2021-06-21,1
20210615,West,33.31,66.69,55.62,45.23,32.64,15.87,2021-06-15,2021-06-21,1
20210615,Northeast,59.01,40.99,13.84,0.00,0.00,0.00,2021-06-15,2021-06-21,1
20210615,South,86.58,13.42,6.97,3.95,2.26,0.59,2021-06-15,2021-06-21,1
20210615,Midwest,45.34,54.66,33.83,11.08,0.41,0.00,2021-06-15,2021-06-21,1
20210608,Southeast,57.35,42.65,15.33,0.66,0.00,0.00,2021-06-08,2021-06-14,1
20210608,West,33.54,66.46,55.53,45.21,32.49,15.87,2021-06-08,2021-06-14,1
20210608,Northeast,56.12,43.88,9.32,0.00,0.00,0.00,2021-06-08,2021-06-14,1
20210608,Midwest,44.72,55.28,27.35,5.94,0.00,0.00,2021-06-08,2021-06-14,1
20210608,High Plains,37.52,62.48,49.52,33.77,17.15,6.04,2021-06-08,2021-06-14,1
20210608,South,85.18,14.82,7.13,4.03,2.26,0.59,2021-06-08,2021-06-14,1
20210601,Northeast,59.73,40.27,2.83,0.00,0.00,0.00,2021-06-01,2021-06-07,1
20210601,South,79.92,20.08,10.63,5.60,3.25,1.27,2021-06-01,2021-06-07,1
20210601,Southeast,56.00,44.00,20.93,3.48,0.00,0.00,2021-06-01,2021-06-07,1
20210601,Midwest,58.22,41.78,17.97,2.70,0.00,0.00,2021-06-01,2021-06-07,1
20210601,High Plains,39.48,60.52,47.98,30.50,18.56,5.80,2021-06-01,2021-06-07,1
20210601,West,31.95,68.05,54.69,43.34,31.09,15.47,2021-06-01,2021-06-07,1
20210525,Southeast,61.32,38.68,13.51,0.00,0.00,0.00,2021-05-25,2021-05-31,1
20210525,South,75.17,24.83,13.82,8.15,4.57,2.50,2021-05-25,2021-05-31,1
20210525,Midwest,57.72,42.28,17.82,1.95,0.00,0.00,2021-05-25,2021-05-31,1
20210525,High Plains,31.19,68.81,47.67,29.93,18.56,5.80,2021-05-25,2021-05-31,1
20210525,West,30.82,69.18,54.71,43.01,31.14,15.89,2021-05-25,2021-05-31,1
20210525,Northeast,52.41,47.59,2.83,0.00,0.00,0.00,2021-05-25,2021-05-31,1
20210518,West,30.03,69.97,55.51,43.58,30.99,14.90,2021-05-18,2021-05-24,1
20210518,Northeast,73.46,26.54,2.05,0.00,0.00,0.00,2021-05-18,2021-05-24,1
20210518,South,68.26,31.74,17.99,10.41,6.14,3.00,2021-05-18,2021-05-24,1
20210518,Midwest,62.31,37.69,19.06,2.05,0.00,0.00,2021-05-18,2021-05-24,1
20210518,Southeast,75.28,24.72,4.92,0.00,0.00,0.00,2021-05-18,2021-05-24,1
20210518,High Plains,27.91,72.09,51.18,31.94,21.24,5.67,2021-05-18,2021-05-24,1
20210511,West,29.57,70.43,56.78,44.27,31.32,14.98,2021-05-11,2021-05-17,1
20210511,Southeast,79.55,20.45,4.66,0.00,0.00,0.00,2021-05-11,2021-05-17,1
20210511,South,60.26,39.74,24.50,14.39,8.54,3.96,2021-05-11,2021-05-17,1
20210511,High Plains,19.61,80.39,59.22,33.57,21.67,3.35,2021-05-11,2021-05-17,1
20210511,Northeast,74.62,25.38,2.05,0.00,0.00,0.00,2021-05-11,2021-05-17,1
20210511,Midwest,66.90,33.10,18.14,0.99,0.00,0.00,2021-05-11,2021-05-17,1
20210504,Northeast,42.83,57.17,9.06,0.00,0.00,0.00,2021-05-04,2021-05-10,1
20210504,High Plains,17.66,82.34,60.28,37.62,22.28,3.35,2021-05-04,2021-05-10,1
20210504,West,28.93,71.07,56.26,44.82,31.43,14.15,2021-05-04,2021-05-10,1
20210504,South,60.55,39.45,25.02,14.35,8.46,3.96,2021-05-04,2021-05-10,1
20210504,Southeast,77.29,22.71,0.51,0.00,0.00,0.00,2021-05-04,2021-05-10,1
20210504,Midwest,55.72,44.28,21.43,0.99,0.00,0.00,2021-05-04,2021-05-10,1
20210427,High Plains,18.35,81.65,63.52,40.57,22.13,3.41,2021-04-27,2021-05-03,1
20210427,West,28.77,71.23,56.03,43.24,28.97,14.17,2021-04-27,2021-05-03,1
20210427,South,48.38,51.62,35.47,19.93,12.49,4.92,2021-04-27,2021-05-03,1
20210427,Northeast,45.90,54.10,13.54,0.00,0.00,0.00,2021-04-27,2021-05-03,1
20210427,Southeast,73.57,26.43,0.87,0.00,0.00,0.00,2021-04-27,2021-05-03,1
20210427,Midwest,52.03,47.97,19.40,0.99,0.00,0.00,2021-04-27,2021-05-03,1
20210420,High Plains,19.90,80.10,64.58,39.96,21.18,2.99,2021-04-20,2021-04-26,1
20210420,West,29.74,70.26,55.27,42.09,28.35,14.07,2021-04-20,2021-04-26,1
20210420,South,47.18,52.82,37.01,19.89,12.16,4.52,2021-04-20,2021-04-26,1
20210420,Northeast,51.74,48.26,15.10,0.00,0.00,0.00,2021-04-20,2021-04-26,1
20210420,Southeast,75.58,24.42,0.38,0.00,0.00,0.00,2021-04-20,2021-04-26,1
20210420,Midwest,67.96,32.04,12.11,0.99,0.00,0.00,2021-04-20,2021-04-26,1
20210413,West,31.73,68.27,52.27,40.69,27.84,14.07,2021-04-13,2021-04-19,1
20210413,Southeast,88.28,11.72,1.57,0.00,0.00,0.00,2021-04-13,2021-04-19,1
20210413,South,43.70,56.30,41.41,21.14,12.28,4.31,2021-04-13,2021-04-19,1
20210413,Northeast,52.26,47.74,15.10,0.00,0.00,0.00,2021-04-13,2021-04-19,1
20210413,Midwest,69.00,31.00,7.00,1.02,0.00,0.00,2021-04-13,2021-04-19,1
20210413,High Plains,19.73,80.27,64.43,41.83,23.57,2.99,2021-04-13,2021-04-19,1
20210406,Southeast,86.68,13.32,1.57,0.00,0.00,0.00,2021-04-06,2021-04-12,1
20210406,South,43.92,56.08,40.81,20.22,11.92,4.31,2021-04-06,2021-04-12,1
20210406,Northeast,59.87,40.13,10.27,0.00,0.00,0.00,2021-04-06,2021-04-12,1
20210406,Midwest,52.66,47.34,10.82,1.40,0.23,0.00,2021-04-06,2021-04-12,1
20210406,West,30.05,69.95,50.81,39.76,27.26,13.84,2021-04-06,2021-04-12,1
20210406,High Plains,18.72,81.28,64.08,42.07,22.11,2.99,2021-04-06,2021-04-12,1
20210330,West,28.53,71.47,50.27,39.15,26.32,13.74,2021-03-30,2021-04-05,1
20210330,Southeast,86.40,13.60,0.51,0.00,0.00,0.00,2021-03-30,2021-04-05,1
20210330,High Plains,18.86,81.14,63.81,40.67,17.89,2.99,2021-03-30,2021-04-05,1
20210330,Northeast,62.96,37.04,8.69,0.00,0.00,0.00,2021-03-30,2021-04-05,1
20210330,South,46.74,53.26,36.74,17.76,10.30,3.46,2021-03-30,2021-04-05,1
20210330,Midwest,53.15,46.85,11.55,1.05,0.21,0.00,2021-03-30,2021-04-05,1
20210323,Northeast,70.01,29.99,4.74,0.00,0.00,0.00,2021-03-23,2021-03-29,1
20210323,Southeast,82.25,17.75,0.33,0.00,0.00,0.00,2021-03-23,2021-03-29,1
20210323,South,44.19,55.81,36.78,18.73,10.32,3.49,2021-03-23,2021-03-29,1
20210323,Midwest,48.33,51.67,12.74,1.13,0.21,0.00,2021-03-23,2021-03-29,1
20210323,High Plains,18.14,81.86,63.87,40.76,14.10,3.09,2021-03-23,2021-03-29,1
20210323,West,29.41,70.59,49.79,39.20,26.39,13.77,2021-03-23,2021-03-29,1
20210316,Midwest,48.06,51.94,10.99,1.09,0.21,0.00,2021-03-16,2021-03-22,1
20210316,West,28.87,71.13,50.10,39.19,26.55,13.58,2021-03-16,2021-03-22,1
20210316,High Plains,12.36,87.64,65.83,43.63,14.04,3.09,2021-03-16,2021-03-22,1
20210316,Northeast,74.47,25.53,3.90,0.00,0.00,0.00,2021-03-16,2021-03-22,1
20210316,South,40.66,59.34,39.36,19.24,9.41,3.15,2021-03-16,2021-03-22,1
20210316,Southeast,81.78,18.22,1.42,0.00,0.00,0.00,2021-03-16,2021-03-22,1
20210309,Southeast,85.85,14.15,1.61,0.00,0.00,0.00,2021-03-09,2021-03-15,1
20210309,West,29.02,70.98,51.21,40.90,27.67,13.62,2021-03-09,2021-03-15,1
20210309,Midwest,46.93,53.07,11.59,1.24,0.33,0.00,2021-03-09,2021-03-15,1
20210309,South,41.45,58.55,35.49,17.01,9.34,3.08,2021-03-09,2021-03-15,1
20210309,High Plains,4.91,95.09,83.96,54.93,18.73,3.25,2021-03-09,2021-03-15,1
20210309,Northeast,76.22,23.78,3.90,0.00,0.00,0.00,2021-03-09,2021-03-15,1
20210302,Southeast,90.43,9.57,1.61,0.00,0.00,0.00,2021-03-02,2021-03-08,1
20210302,High Plains,7.40,92.60,82.60,52.98,18.77,3.25,2021-03-02,2021-03-08,1
20210302,South,50.67,49.33,30.13,15.93,8.76,2.53,2021-03-02,2021-03-08,1
20210302,West,33.44,66.56,53.44,40.65,27.93,13.65,2021-03-02,2021-03-08,1
20210302,Midwest,59.17,40.83,10.83,1.24,0.33,0.00,2021-03-02,2021-03-08,1
20210302,Northeast,81.84,18.16,3.90,0.00,0.00,0.00,2021-03-02,2021-03-08,1
20210223,South,47.33,52.67,29.24,14.88,8.26,2.16,2021-02-23,2021-03-01,1
20210223,Midwest,57.44,42.56,8.63,1.18,0.33,0.00,2021-02-23,2021-03-01,1
20210223,West,31.94,68.06,52.78,40.89,28.15,13.65,2021-02-23,2021-03-01,1
20210223,High Plains,7.42,92.58,82.39,53.06,19.24,3.25,2021-02-23,2021-03-01,1
20210223,Northeast,81.84,18.16,3.90,0.00,0.00,0.00,2021-02-23,2021-03-01,1
20210223,Southeast,91.02,8.98,0.73,0.00,0.00,0.00,2021-02-23,2021-03-01,1
20210216,Northeast,81.84,18.16,3.90,0.00,0.00,0.00,2021-02-16,2021-02-22,1
20210216,Southeast,85.63,14.37,1.04,0.00,0.00,0.00,2021-02-16,2021-02-22,1
20210216,Midwest,57.44,42.56,8.96,1.45,0.40,0.00,2021-02-16,2021-02-22,1
20210216,South,47.36,52.64,26.04,14.86,8.06,2.64,2021-02-16,2021-02-22,1
20210216,High Plains,7.42,92.58,82.38,47.67,20.07,3.63,2021-02-16,2021-02-22,1
20210216,West,31.85,68.15,53.03,41.45,28.80,13.01,2021-02-16,2021-02-22,1
20210209,South,43.16,56.84,27.76,15.92,9.20,2.81,2021-02-09,2021-02-15,1
20210209,High Plains,6.92,93.08,83.54,51.61,25.48,5.07,2021-02-09,2021-02-15,1
20210209,Northeast,81.84,18.16,3.90,0.00,0.00,0.00,2021-02-09,2021-02-15,1
20210209,West,31.73,68.27,53.19,42.03,30.08,14.07,2021-02-09,2021-02-15,1
20210209,Midwest,63.14,36.86,9.45,1.83,0.40,0.00,2021-02-09,2021-02-15,1
20210209,Southeast,82.69,17.31,1.82,0.00,0.00,0.00,2021-02-09,2021-02-15,1
20210202,South,49.15,50.85,26.15,15.14,8.86,2.76,2021-02-02,2021-02-08,1
20210202,West,31.22,68.78,53.32,42.60,30.20,14.05,2021-02-02,2021-02-08,1
20210202,Northeast,81.51,18.49,4.60,0.00,0.00,0.00,2021-02-02,2021-02-08,1
20210202,High Plains,6.92,93.08,83.54,51.83,25.89,5.07,2021-02-02,2021-02-08,1
20210202,Midwest,62.33,37.67,9.83,1.83,0.40,0.00,2021-02-02,2021-02-08,1
20210202,Southeast,78.08,21.92,1.20,0.00,0.00,0.00,2021-02-02,2021-02-08,1
20210126,South,54.86,45.14,25.05,14.79,8.54,2.66,2021-01-26,2021-02-01,1
20210126,Midwest,59.72,40.28,10.83,1.91,0.40,0.00,2021-01-26,2021-02-01,1
20210126,Southeast,86.65,13.35,0.38,0.00,0.00,0.00,2021-01-26,2021-02-01,1
